animal,simulation,beta,trialn,phase,phase_coded,paired_unpaired,acquisition_duration,devaluation_context,press_lever,consume_pellet,post_final_c1,post_final_c2,post_final_c3,post_final_c4,post_final_c5,post_final_c6,post_final_c7,post_final_c8,post_final_c9,post_final_c10
2,4,7.888563272,78,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.01E-06,0.999998993,7.22E-11,0,0,0,0,0,0,0
2,4,7.888563272,79,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,6.18E-07,0.999999382,4.43E-11,0,0,0,0,0,0,0
2,4,7.888563272,80,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,4.27E-07,0.999999573,3.06E-11,0,0,0,0,0,0,0
2,4,7.888563272,81,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,3.18E-07,0.999999682,2.28E-11,0,0,0,0,0,0,0
2,4,7.888563272,82,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.49E-07,0.999999751,1.78E-11,0,0,0,0,0,0,0
2,4,7.888563272,83,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.02E-07,0.999999798,1.45E-11,0,0,0,0,0,0,0
2,4,7.888563272,84,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.69E-07,0.999999831,1.21E-11,0,0,0,0,0,0,0
2,4,7.888563272,85,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.44E-07,0.999999856,1.03E-11,0,0,0,0,0,0,0
2,4,7.888563272,86,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.25E-07,0.999999875,8.93E-12,0,0,0,0,0,0,0
2,4,7.888563272,87,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.09E-07,0.999999891,7.84E-12,0,0,0,0,0,0,0
2,4,7.888563272,88,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,9.73E-08,0.999999903,6.97E-12,0,0,0,0,0,0,0
2,4,7.888563272,89,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,8.73E-08,0.999999913,6.26E-12,0,0,0,0,0,0,0
2,4,7.888563272,90,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,7.91E-08,0.999999921,5.67E-12,0,0,0,0,0,0,0
2,4,7.888563272,91,lever_test,4,paired,extended,chamber,0,NaN,0.999999917,8.30E-08,9.35E-13,0,0,0,0,0,0,0
2,4,7.888563272,92,consumption_test,5,paired,extended,chamber,NaN,0,1.20E-07,0.99999988,5.25E-12,0,0,0,0,0,0,0
3,4,6.584973814,1,acquisition,1,paired,extended,chamber,1,1,1,0,0,0,0,0,0,0,0,0
3,4,6.584973814,2,acquisition,1,paired,extended,chamber,1,1,0.999999996,3.53E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,3,acquisition,1,paired,extended,chamber,1,1,1,3.85E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,4,acquisition,1,paired,extended,chamber,1,1,1,1.05E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,5,acquisition,1,paired,extended,chamber,1,1,1,4.32E-11,0,0,0,0,0,0,0,0
3,4,6.584973814,6,acquisition,1,paired,extended,chamber,1,1,1,2.25E-11,0,0,0,0,0,0,0,0
3,4,6.584973814,7,acquisition,1,paired,extended,chamber,1,1,1,1.35E-11,0,0,0,0,0,0,0,0
3,4,6.584973814,8,acquisition,1,paired,extended,chamber,1,1,1,8.99E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,9,acquisition,1,paired,extended,chamber,1,1,1,6.40E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,10,acquisition,1,paired,extended,chamber,1,1,1,4.81E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,11,acquisition,1,paired,extended,chamber,1,1,1,3.75E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,12,acquisition,1,paired,extended,chamber,1,1,1,3.02E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,13,acquisition,1,paired,extended,chamber,1,1,1,2.50E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,14,acquisition,1,paired,extended,chamber,1,1,1,2.10E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,15,acquisition,1,paired,extended,chamber,1,1,1,1.80E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,16,acquisition,1,paired,extended,chamber,1,1,1,1.57E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,17,acquisition,1,paired,extended,chamber,1,1,1,1.38E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,18,acquisition,1,paired,extended,chamber,1,1,1,1.23E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,19,acquisition,1,paired,extended,chamber,1,1,1,1.10E-12,0,0,0,0,0,0,0,0
3,4,6.584973814,20,acquisition,1,paired,extended,chamber,1,1,1,9.97E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,21,acquisition,1,paired,extended,chamber,1,1,1,9.07E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,22,acquisition,1,paired,extended,chamber,1,1,1,8.31E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,23,acquisition,1,paired,extended,chamber,1,1,1,7.66E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,24,acquisition,1,paired,extended,chamber,1,1,1,7.09E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,25,acquisition,1,paired,extended,chamber,1,1,1,6.59E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,26,acquisition,1,paired,extended,chamber,1,1,1,6.15E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,27,acquisition,1,paired,extended,chamber,1,1,1,5.76E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,28,acquisition,1,paired,extended,chamber,1,1,1,5.41E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,29,acquisition,1,paired,extended,chamber,1,1,1,5.10E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,30,acquisition,1,paired,extended,chamber,1,1,1,4.82E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,31,acquisition,1,paired,extended,chamber,1,1,1,4.57E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,32,acquisition,1,paired,extended,chamber,1,1,1,4.34E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,33,acquisition,1,paired,extended,chamber,1,1,1,4.13E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,34,acquisition,1,paired,extended,chamber,1,1,1,3.94E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,35,acquisition,1,paired,extended,chamber,1,1,1,3.76E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,36,acquisition,1,paired,extended,chamber,1,1,1,3.60E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,37,acquisition,1,paired,extended,chamber,1,1,1,3.45E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,38,acquisition,1,paired,extended,chamber,1,1,1,3.31E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,39,acquisition,1,paired,extended,chamber,1,1,1,3.18E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,40,acquisition,1,paired,extended,chamber,1,1,1,3.06E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,41,acquisition,1,paired,extended,chamber,1,1,1,2.95E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,42,acquisition,1,paired,extended,chamber,1,1,1,2.85E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,43,acquisition,1,paired,extended,chamber,1,1,1,2.75E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,44,acquisition,1,paired,extended,chamber,1,1,1,2.66E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,45,acquisition,1,paired,extended,chamber,1,1,1,2.57E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,46,acquisition,1,paired,extended,chamber,1,1,1,2.49E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,47,acquisition,1,paired,extended,chamber,1,1,1,2.42E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,48,acquisition,1,paired,extended,chamber,1,1,1,2.34E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,49,acquisition,1,paired,extended,chamber,1,1,1,2.28E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,50,acquisition,1,paired,extended,chamber,1,1,1,2.21E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,51,acquisition,1,paired,extended,chamber,1,1,1,2.15E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,52,acquisition,1,paired,extended,chamber,1,1,1,2.09E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,53,acquisition,1,paired,extended,chamber,1,1,1,2.04E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,54,acquisition,1,paired,extended,chamber,1,1,1,1.99E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,55,acquisition,1,paired,extended,chamber,1,1,1,1.94E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,56,acquisition,1,paired,extended,chamber,1,1,1,1.89E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,57,acquisition,1,paired,extended,chamber,1,1,1,1.85E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,58,acquisition,1,paired,extended,chamber,1,1,1,1.80E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,59,acquisition,1,paired,extended,chamber,1,1,1,1.76E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,60,acquisition,1,paired,extended,chamber,1,1,1,1.72E-13,0,0,0,0,0,0,0,0
3,4,6.584973814,61,devaluation,2,paired,extended,chamber,NaN,1,0.999212098,0.000787902,0,0,0,0,0,0,0,0
3,4,6.584973814,62,devaluation,2,paired,extended,chamber,NaN,1,0.999973816,2.62E-05,0,0,0,0,0,0,0,0
3,4,6.584973814,63,devaluation,2,paired,extended,chamber,NaN,1,0.999996339,3.66E-06,0,0,0,0,0,0,0,0
3,4,6.584973814,64,devaluation,2,paired,extended,chamber,NaN,1,0.999999078,9.22E-07,0,0,0,0,0,0,0,0
3,4,6.584973814,65,devaluation,2,paired,extended,chamber,NaN,1,0.99999968,3.20E-07,0,0,0,0,0,0,0,0
3,4,6.584973814,66,devaluation,2,paired,extended,chamber,NaN,1,0.999999864,1.36E-07,0,0,0,0,0,0,0,0
3,4,6.584973814,67,devaluation,2,paired,extended,chamber,NaN,1,0.999999933,6.67E-08,0,0,0,0,0,0,0,0
3,4,6.584973814,68,devaluation,2,paired,extended,chamber,NaN,1,0.999999964,3.62E-08,0,0,0,0,0,0,0,0
3,4,6.584973814,69,devaluation,2,paired,extended,chamber,NaN,1,0.999999979,2.12E-08,0,0,0,0,0,0,0,0
3,4,6.584973814,70,devaluation,2,paired,extended,chamber,NaN,1,0.999999987,1.32E-08,0,0,0,0,0,0,0,0
3,4,6.584973814,71,devaluation,2,paired,extended,chamber,NaN,1,0.999999991,8.66E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,72,devaluation,2,paired,extended,chamber,NaN,1,0.999999994,5.91E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,73,devaluation,2,paired,extended,chamber,NaN,1,0.999999996,4.17E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,74,devaluation,2,paired,extended,chamber,NaN,1,0.999999997,3.03E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,75,devaluation,2,paired,extended,chamber,NaN,1,0.999999998,2.26E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,76,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999967,3.26E-08,0,0,0,0,0,0,0,0
3,4,6.584973814,77,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999992,8.23E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,78,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999996,3.65E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,79,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999998,2.04E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,80,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,1.29E-09,0,0,0,0,0,0,0,0
3,4,6.584973814,81,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,8.81E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,82,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,6.36E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,83,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,4.78E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,84,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,3.70E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,85,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,2.94E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,86,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,2.38E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,87,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.96E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,88,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.64E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,89,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.39E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,90,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.19E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,91,lever_test,4,paired,extended,chamber,1,NaN,1,1.78E-10,0,0,0,0,0,0,0,0
3,4,6.584973814,92,consumption_test,5,paired,extended,chamber,NaN,0,1,4.84E-10,0,0,0,0,0,0,0,0
4,4,5.668437245,1,acquisition,1,paired,extended,chamber,0,NaN,1,0,0,0,0,0,0,0,0,0
4,4,5.668437245,2,acquisition,1,paired,extended,chamber,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
4,4,5.668437245,3,acquisition,1,paired,extended,chamber,0,NaN,0.999999999,8.67E-10,0,0,0,0,0,0,0,0
4,4,5.668437245,4,acquisition,1,paired,extended,chamber,0,NaN,1,2.79E-10,0,0,0,0,0,0,0,0
4,4,5.668437245,5,acquisition,1,paired,extended,chamber,0,NaN,1,1.30E-10,0,0,0,0,0,0,0,0
4,4,5.668437245,6,acquisition,1,paired,extended,chamber,0,NaN,1,7.36E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,7,acquisition,1,paired,extended,chamber,0,NaN,1,4.74E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,8,acquisition,1,paired,extended,chamber,0,NaN,1,3.32E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,9,acquisition,1,paired,extended,chamber,0,NaN,1,2.47E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,10,acquisition,1,paired,extended,chamber,1,0,1,7.69E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,11,acquisition,1,paired,extended,chamber,0,NaN,1,1.60E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,12,acquisition,1,paired,extended,chamber,1,0,1,1.84E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,13,acquisition,1,paired,extended,chamber,0,NaN,1,1.14E-11,0,0,0,0,0,0,0,0
4,4,5.668437245,14,acquisition,1,paired,extended,chamber,0,NaN,1,9.71E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,15,acquisition,1,paired,extended,chamber,0,NaN,1,8.43E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,16,acquisition,1,paired,extended,chamber,0,NaN,1,7.42E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,17,acquisition,1,paired,extended,chamber,0,NaN,1,6.60E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,18,acquisition,1,paired,extended,chamber,0,NaN,1,5.92E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,19,acquisition,1,paired,extended,chamber,1,0,1,4.91E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,20,acquisition,1,paired,extended,chamber,0,NaN,1,4.95E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,21,acquisition,1,paired,extended,chamber,0,NaN,1,4.54E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,22,acquisition,1,paired,extended,chamber,0,NaN,1,4.18E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,23,acquisition,1,paired,extended,chamber,1,0,1,2.62E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,24,acquisition,1,paired,extended,chamber,0,NaN,1,3.64E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,25,acquisition,1,paired,extended,chamber,0,NaN,1,3.40E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,26,acquisition,1,paired,extended,chamber,0,NaN,1,3.19E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,27,acquisition,1,paired,extended,chamber,1,1,1,4.92E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,28,acquisition,1,paired,extended,chamber,0,NaN,1,2.85E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,29,acquisition,1,paired,extended,chamber,0,NaN,1,2.69E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,30,acquisition,1,paired,extended,chamber,0,NaN,1,2.55E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,31,acquisition,1,paired,extended,chamber,0,NaN,1,2.42E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,32,acquisition,1,paired,extended,chamber,0,NaN,1,2.31E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,33,acquisition,1,paired,extended,chamber,0,NaN,1,2.20E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,34,acquisition,1,paired,extended,chamber,0,NaN,1,2.10E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,35,acquisition,1,paired,extended,chamber,0,NaN,1,2.02E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,36,acquisition,1,paired,extended,chamber,0,NaN,1,1.93E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,37,acquisition,1,paired,extended,chamber,0,NaN,1,1.86E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,38,acquisition,1,paired,extended,chamber,0,NaN,1,1.79E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,39,acquisition,1,paired,extended,chamber,0,NaN,1,1.72E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,40,acquisition,1,paired,extended,chamber,0,NaN,1,1.66E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,41,acquisition,1,paired,extended,chamber,1,0,1,8.60E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,42,acquisition,1,paired,extended,chamber,0,NaN,1,1.55E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,43,acquisition,1,paired,extended,chamber,1,1,1,1.32E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,44,acquisition,1,paired,extended,chamber,0,NaN,1,1.46E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,45,acquisition,1,paired,extended,chamber,0,NaN,1,1.42E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,46,acquisition,1,paired,extended,chamber,0,NaN,1,1.37E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,47,acquisition,1,paired,extended,chamber,0,NaN,1,1.33E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,48,acquisition,1,paired,extended,chamber,0,NaN,1,1.29E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,49,acquisition,1,paired,extended,chamber,0,NaN,1,1.26E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,50,acquisition,1,paired,extended,chamber,1,1,1,7.92E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,51,acquisition,1,paired,extended,chamber,1,1,1,6.25E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,52,acquisition,1,paired,extended,chamber,0,NaN,1,1.17E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,53,acquisition,1,paired,extended,chamber,0,NaN,1,1.14E-12,0,0,0,0,0,0,0,0
4,4,5.668437245,54,acquisition,1,paired,extended,chamber,1,1,1,4.99E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,55,acquisition,1,paired,extended,chamber,1,1,1,4.34E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,56,acquisition,1,paired,extended,chamber,1,0,1,4.14E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,57,acquisition,1,paired,extended,chamber,1,1,1,3.70E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,58,acquisition,1,paired,extended,chamber,1,1,1,3.37E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,59,acquisition,1,paired,extended,chamber,1,1,1,3.10E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,60,acquisition,1,paired,extended,chamber,0,NaN,1,9.78E-13,0,0,0,0,0,0,0,0
4,4,5.668437245,61,devaluation,2,paired,extended,chamber,NaN,1,0.999820822,0.000179178,0,0,0,0,0,0,0,0
4,4,5.668437245,62,devaluation,2,paired,extended,chamber,NaN,1,0.999660427,0.000339573,2.02E-12,0,0,0,0,0,0,0
4,4,5.668437245,63,devaluation,2,paired,extended,chamber,NaN,0,0.741357765,0.258642235,5.05E-10,0,0,0,0,0,0,0
4,4,5.668437245,64,devaluation,2,paired,extended,chamber,NaN,0,0.019687972,0.980312028,4.27E-10,0,0,0,0,0,0,0
4,4,5.668437245,65,devaluation,2,paired,extended,chamber,NaN,0,8.66E-06,0.99999134,1.73E-10,0,0,0,0,0,0,0
4,4,5.668437245,66,devaluation,2,paired,extended,chamber,NaN,0,4.50E-06,0.999995504,9.03E-11,0,0,0,0,0,0,0
4,4,5.668437245,67,devaluation,2,paired,extended,chamber,NaN,0,2.70E-06,0.999997302,5.53E-11,0,0,0,0,0,0,0
4,4,5.668437245,68,devaluation,2,paired,extended,chamber,NaN,0,1.83E-06,0.999998172,3.74E-11,0,0,0,0,0,0,0
4,4,5.668437245,69,devaluation,2,paired,extended,chamber,NaN,0,1.33E-06,0.999998671,2.72E-11,0,0,0,0,0,0,0
4,4,5.668437245,70,devaluation,2,paired,extended,chamber,NaN,0,1.02E-06,0.999998983,2.08E-11,0,0,0,0,0,0,0
4,4,5.668437245,71,devaluation,2,paired,extended,chamber,NaN,0,8.08E-07,0.999999192,1.66E-11,0,0,0,0,0,0,0
4,4,5.668437245,72,devaluation,2,paired,extended,chamber,NaN,0,6.62E-07,0.999999338,1.36E-11,0,0,0,0,0,0,0
4,4,5.668437245,73,devaluation,2,paired,extended,chamber,NaN,0,5.55E-07,0.999999445,1.14E-11,0,0,0,0,0,0,0
4,4,5.668437245,74,devaluation,2,paired,extended,chamber,NaN,0,4.74E-07,0.999999526,9.71E-12,0,0,0,0,0,0,0
4,4,5.668437245,75,devaluation,2,paired,extended,chamber,NaN,0,4.12E-07,0.999999588,8.43E-12,0,0,0,0,0,0,0
4,4,5.668437245,76,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,7.32E-06,0.999992682,5.25E-10,0,0,0,0,0,0,0
4,4,5.668437245,77,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.05E-06,0.999997947,1.47E-10,0,0,0,0,0,0,0
4,4,5.668437245,78,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.01E-06,0.999998993,7.22E-11,0,0,0,0,0,0,0
4,4,5.668437245,79,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,6.18E-07,0.999999382,4.43E-11,0,0,0,0,0,0,0
4,4,5.668437245,80,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,4.27E-07,0.999999573,3.06E-11,0,0,0,0,0,0,0
4,4,5.668437245,81,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,3.18E-07,0.999999682,2.28E-11,0,0,0,0,0,0,0
4,4,5.668437245,82,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.49E-07,0.999999751,1.78E-11,0,0,0,0,0,0,0
4,4,5.668437245,83,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.02E-07,0.999999798,1.45E-11,0,0,0,0,0,0,0
4,4,5.668437245,84,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.69E-07,0.999999831,1.21E-11,0,0,0,0,0,0,0
4,4,5.668437245,85,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.44E-07,0.999999856,1.03E-11,0,0,0,0,0,0,0
4,4,5.668437245,86,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.25E-07,0.999999875,8.93E-12,0,0,0,0,0,0,0
4,4,5.668437245,87,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.09E-07,0.999999891,7.84E-12,0,0,0,0,0,0,0
4,4,5.668437245,88,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,9.73E-08,0.999999903,6.97E-12,0,0,0,0,0,0,0
4,4,5.668437245,89,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,8.73E-08,0.999999913,6.26E-12,0,0,0,0,0,0,0
4,4,5.668437245,90,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,7.91E-08,0.999999921,5.67E-12,0,0,0,0,0,0,0
4,4,5.668437245,91,lever_test,4,paired,extended,chamber,1,NaN,0.999998391,1.61E-06,1.81E-11,0,0,0,0,0,0,0
4,4,5.668437245,92,consumption_test,5,paired,extended,chamber,NaN,0,2.49E-07,0.999999751,5.34E-12,0,0,0,0,0,0,0
1,5,6.150577855,1,acquisition,1,paired,extended,chamber,0,NaN,1,0,0,0,0,0,0,0,0,0
1,5,6.150577855,2,acquisition,1,paired,extended,chamber,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,3,acquisition,1,paired,extended,chamber,1,0,0.999999998,1.95E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,4,acquisition,1,paired,extended,chamber,0,NaN,1,3.31E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,5,acquisition,1,paired,extended,chamber,0,NaN,1,1.46E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,6,acquisition,1,paired,extended,chamber,0,NaN,1,8.03E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,7,acquisition,1,paired,extended,chamber,0,NaN,1,5.07E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,8,acquisition,1,paired,extended,chamber,0,NaN,1,3.50E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,9,acquisition,1,paired,extended,chamber,0,NaN,1,2.58E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,10,acquisition,1,paired,extended,chamber,0,NaN,1,1.99E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,11,acquisition,1,paired,extended,chamber,0,NaN,1,1.60E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,12,acquisition,1,paired,extended,chamber,0,NaN,1,1.31E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,13,acquisition,1,paired,extended,chamber,0,NaN,1,1.11E-11,0,0,0,0,0,0,0,0
1,5,6.150577855,14,acquisition,1,paired,extended,chamber,0,NaN,1,9.49E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,15,acquisition,1,paired,extended,chamber,0,NaN,1,8.26E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,16,acquisition,1,paired,extended,chamber,0,NaN,1,7.29E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,17,acquisition,1,paired,extended,chamber,0,NaN,1,6.49E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,18,acquisition,1,paired,extended,chamber,0,NaN,1,5.84E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,19,acquisition,1,paired,extended,chamber,0,NaN,1,5.29E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,20,acquisition,1,paired,extended,chamber,0,NaN,1,4.83E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,21,acquisition,1,paired,extended,chamber,0,NaN,1,4.44E-12,0,0,0,0,0,0,0,0
